gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000132773,-0.2229702318793496,3.5429082615654615,-4.082320158914072,7.34548416121337e-5,1.8856619294240672e-4,0.7588440546886135
ENSG00000095539,-0.7546085853423674,-1.1900847642612984,-4.081507294888806,7.368551284364714e-5,1.8913278796651808e-4,1.4128633963677109
ENSG00000040933,-0.21296494268971156,5.916706873187752,-4.081403859440712,7.371491492740572e-5,1.891826907351904e-4,0.5130751291064257
ENSG00000265354,0.2057597978258845,4.094616051162343,4.0795177094751915,7.425303331420507e-5,1.9053797821805065e-4,0.6540522097098247
ENSG00000120051,0.6320661064065329,0.5060221157856882,4.0793950691259715,7.428815224594722e-5,1.9060234550310974e-4,1.2111019697749175
ENSG00000079999,0.17954341129006224,5.369531272228475,4.07914423331049,7.436003028848658e-5,1.9075629079123903e-4,0.5254558430548482
ENSG00000183160,1.1416928652146656,0.5053056398738982,4.0791156014470715,7.43682390917724e-5,1.9075629079123903e-4,1.1941637878739693
ENSG00000171659,-1.1821008807164957,-0.3030366430602041,-4.078488687886499,7.454819344514863e-5,1.9119205864125753e-4,1.3624487610445506
ENSG00000065361,-1.2965722977002319,-2.4282520336347164,-4.077675264767645,7.478230522554592e-5,1.917665863985445e-4,1.4182912655503594
ENSG00000197226,-0.2262885234336025,6.448093994865757,-4.07649857594549,7.512221214389863e-5,1.9261221617996902e-4,0.483594738440555
ENSG00000198624,0.15274301372383192,7.570718789156988,4.076256239814974,7.51923981959784e-5,1.927661508077222e-4,0.49402785310455943
ENSG00000157833,-0.620327460593753,1.2923659809202523,-4.076075737803022,7.524471638889676e-5,1.9287424333207896e-4,1.1298010729198742
ENSG00000164976,-0.8304535730742262,-0.7117366626148306,-4.075672426723174,7.53617411040074e-5,1.9314814607064047e-4,1.3695991592193577
ENSG00000215912,-0.7253159070469872,0.19497709859976178,-4.075109143077722,7.552547450753626e-5,1.9354167064168155e-4,1.2712673415782918
ENSG00000102043,-0.9840798946553164,-1.330362380151575,-4.074787112304929,7.56192339696715e-5,1.937557979252584e-4,1.399721212852059
ENSG00000259994,-1.112487643102714,-1.7188220748098815,-4.074530449522452,7.56940411251766e-5,1.93900589899414e-4,1.4084867280639086
ENSG00000011478,-0.3622275981659193,2.5033511569621054,-4.074523181211272,7.569616058250789e-5,1.93900589899414e-4,0.9187287786942839
ENSG00000268836,-0.8133392284211214,-0.08638994588791529,-4.074381575571424,7.573746444824592e-5,1.9398023189455e-4,1.311394515446489
ENSG00000256826,1.1097299741238056,-2.2474950788846733,4.0739515788839595,7.586301889684243e-5,1.9427560751336456e-4,1.4020711021929877
ENSG00000278231,0.4615086303592948,1.0571487816735254,4.073751007154267,7.592165168990787e-5,1.9439954869211515e-4,1.1224761439910687
ENSG00000152464,-0.23719324250432816,3.1743879695785178,-4.07348596128733,7.599919850617241e-5,1.9457187982561516e-4,0.7916590898623461
ENSG00000181524,-0.26682374578350654,4.775474025053868,-4.072077034886188,7.6412692481197e-5,1.956041349040237e-4,0.5648698017711107
ENSG00000099331,0.21046333836297926,8.862344428165725,4.07055594404777,7.686151708285358e-5,1.9672654028725522e-4,0.5037058366117062
ENSG00000260329,-1.0663637720610821,-2.010036473093204,-4.070478827942977,7.688433849146788e-5,1.9675843779398287e-4,1.39692362050552
ENSG00000070423,-0.28496659266559465,6.244218143156642,-4.070058994812582,7.700869569643186e-5,1.9705013687970187e-4,0.46385982032642126
ENSG00000070018,-0.8339387724939223,-0.9465783385769724,-4.0695565693189275,7.715776985200377e-5,1.9740499468870684e-4,1.3596976351458911
ENSG00000166924,-1.1812732721362666,-2.1404444183293463,-4.069220843452451,7.725753633690061e-5,1.9763362224688085e-4,1.3927786055385312
