gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000173473,-0.3569099451331015,5.517382731379593,-6.528142350810345,1.0514408404806722e-9,6.830050384435666e-9,11.432208706639866
ENSG00000007402,-1.1478660839674233,2.998260626108654,-6.527448899370691,1.0552061014845877e-9,6.852165706529319e-9,11.712201646365315
ENSG00000110011,0.5534321019681707,6.1713054463273105,6.5259308679864265,1.063495040398184e-9,6.9036311679163044e-9,11.38916519593835
ENSG00000180964,-0.5706503462927905,2.747419556843313,-6.524862777443939,1.0693655638191093e-9,6.939367789265515e-9,11.69577425705686
ENSG00000096092,-1.2965395464337344,0.6349630151938015,-6.523234836837313,1.0783746335253704e-9,6.995439818709319e-9,11.797061932236474
ENSG00000115919,0.8319042233241825,3.7136034492970773,6.522502862711426,1.0824497244665298e-9,7.019477660128804e-9,11.529599526509227
ENSG00000182983,-1.8138771389842308,-1.0180634585935784,-6.5222574813842025,1.0838192182260966e-9,7.025959805797433e-9,11.541168458148487
ENSG00000041802,-0.3835548952284116,4.5100054926711755,-6.520828398918999,1.091829027004163e-9,7.075469307034142e-9,11.473306705176345
ENSG00000234965,-1.7077604838229614,-0.5889568970993309,-6.519799951206244,1.0976293849820439e-9,7.1106318343618495e-9,11.627501556062715
ENSG00000169249,0.5424259627783048,4.861510998557761,6.518907971960064,1.102684642789621e-9,7.140431823518866e-9,11.410032468822346
ENSG00000151835,-1.3029967152982076,1.552590484508637,-6.5188557517577665,1.1029813083186455e-9,7.140431823518866e-9,11.782917454727498
ENSG00000141564,-0.46830469215508863,4.957154858378134,-6.5176599978099885,1.1097959966419976e-9,7.182100565662045e-9,11.415281268115738
ENSG00000002834,0.38055924702188015,8.857859202896474,6.516780059974313,1.1148372978612859e-9,7.212268268248387e-9,11.379075736426149
ENSG00000163737,0.9679457696583063,7.5571611313221165,6.515556287266866,1.1218860006177233e-9,7.255397581114415e-9,11.351496136872322
ENSG00000066322,0.24096693020397275,6.654464372927057,6.515113380518291,1.124447864219742e-9,7.2694903788256566e-9,11.333755789306943
ENSG00000131236,0.3836233841395522,9.525133087682377,6.514318979556624,1.1290572864619222e-9,7.29680643043816e-9,11.381838951590867
ENSG00000185760,-1.6727059260324215,-0.9070522536150767,-6.51220613550555,1.1414075954431641e-9,7.374114240764442e-9,11.526141511958514
ENSG00000123384,0.5317693085218558,8.334893300712826,6.511950013535935,1.1429137306861182e-9,7.3813340362639e-9,11.346170335886807
